"","chr","start","end","meth.diff","strand","pvalue","qvalue","exon-start","exon-end","gene-start","gene-end","geneID","mRNA-start","mRNA-end","Genbank","Uniprot-ID","Uniprot-Accession","evalue","Product"
"12311","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943090,29945281,29902200,30006276,"111104269",29942191,30006241,"XM_022438121.1","O08560","DGKZ_RAT",0,"diacylglycerol kinase zeta-like"
"12312","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943090,29945281,29902200,30006276,"111104269",29943096,30006276,"XM_022438122.1","O08560","DGKZ_RAT",6e-33,"diacylglycerol kinase zeta-like"
"12313","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943090,29945281,29902200,30006276,"111104269",29922795,30006276,"XM_022438127.1","O08560","DGKZ_RAT",4e-33,"diacylglycerol kinase zeta-like"
"12314","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943091,29945281,29902200,30006276,"111104269",29942191,30006241,"XM_022438121.1","O08560","DGKZ_RAT",6e-28,"diacylglycerol kinase zeta-like"
"12315","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943091,29945281,29902200,30006276,"111104269",29943086,30006276,"XM_022438117.1","O08560","DGKZ_RAT",7e-33,"diacylglycerol kinase zeta-like"
"12316","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943091,29945281,29902200,30006276,"111104269",29902200,30006276,"XM_022438126.1","O08560","DGKZ_RAT",0,"diacylglycerol kinase zeta-like"
"12317","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943091,29945281,29902200,30006276,"111104269",29922795,30006276,"XM_022438127.1","O08560","DGKZ_RAT",0,"diacylglycerol kinase zeta-like"
"12318","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943091,29945281,29902200,30006276,"111104269",29943094,30006276,"XM_022438120.1","O08560","DGKZ_RAT",7e-33,"diacylglycerol kinase zeta-like"
"12319","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943091,29945281,29902200,30006276,"111104269",29943090,30006276,"XM_022438125.1","O08560","DGKZ_RAT",0,"diacylglycerol kinase zeta-like"
"12320","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943091,29945281,29902200,30006276,"111104269",29902200,30006276,"XM_022438126.1","O08560","DGKZ_RAT",3e-33,"diacylglycerol kinase zeta-like"
"12321","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943091,29945281,29902200,30006276,"111104269",29943088,30006276,"XM_022438118.1","O08560","DGKZ_RAT",7e-33,"diacylglycerol kinase zeta-like"
"12322","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943091,29945281,29902200,30006276,"111104269",29943088,30006276,"XM_022438118.1","O08560","DGKZ_RAT",0,"diacylglycerol kinase zeta-like"
"12323","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943091,29945281,29902200,30006276,"111104269",29943087,30006276,"XM_022438123.1","O75912","DGKI_HUMAN",0,"diacylglycerol kinase zeta-like"
"12324","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943091,29945281,29902200,30006276,"111104269",29943094,30006276,"XM_022438120.1","O08560","DGKZ_RAT",0,"diacylglycerol kinase zeta-like"
"12325","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943091,29945281,29902200,30006276,"111104269",29920822,30006276,"XM_022438128.1","O08560","DGKZ_RAT",0,"diacylglycerol kinase zeta-like"
"12326","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943091,29945281,29902200,30006276,"111104269",29943086,30006276,"XM_022438117.1","O08560","DGKZ_RAT",0,"diacylglycerol kinase zeta-like"
"12327","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943091,29945281,29902200,30006276,"111104269",29920822,30006276,"XM_022438128.1","O08560","DGKZ_RAT",2e-33,"diacylglycerol kinase zeta-like"
"12328","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943091,29945281,29902200,30006276,"111104269",29943096,30006276,"XM_022438122.1","O08560","DGKZ_RAT",0,"diacylglycerol kinase zeta-like"
"12329","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943091,29945281,29902200,30006276,"111104269",29943091,30006276,"XM_022438124.1","O75912","DGKI_HUMAN",0,"diacylglycerol kinase zeta-like"
"12330","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943091,29945281,29902200,30006276,"111104269",29942191,30006241,"XM_022438121.1","O08560","DGKZ_RAT",0,"diacylglycerol kinase zeta-like"
"12331","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943091,29945281,29902200,30006276,"111104269",29943096,30006276,"XM_022438122.1","O08560","DGKZ_RAT",6e-33,"diacylglycerol kinase zeta-like"
"12332","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943091,29945281,29902200,30006276,"111104269",29922795,30006276,"XM_022438127.1","O08560","DGKZ_RAT",4e-33,"diacylglycerol kinase zeta-like"
"12333","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943088,29945281,29902200,30006276,"111104269",29942191,30006241,"XM_022438121.1","O08560","DGKZ_RAT",6e-28,"diacylglycerol kinase zeta-like"
"12334","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943088,29945281,29902200,30006276,"111104269",29943086,30006276,"XM_022438117.1","O08560","DGKZ_RAT",7e-33,"diacylglycerol kinase zeta-like"
"12335","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943088,29945281,29902200,30006276,"111104269",29902200,30006276,"XM_022438126.1","O08560","DGKZ_RAT",0,"diacylglycerol kinase zeta-like"
"12336","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943088,29945281,29902200,30006276,"111104269",29922795,30006276,"XM_022438127.1","O08560","DGKZ_RAT",0,"diacylglycerol kinase zeta-like"
"12337","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943088,29945281,29902200,30006276,"111104269",29943094,30006276,"XM_022438120.1","O08560","DGKZ_RAT",7e-33,"diacylglycerol kinase zeta-like"
"12338","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943088,29945281,29902200,30006276,"111104269",29943090,30006276,"XM_022438125.1","O08560","DGKZ_RAT",0,"diacylglycerol kinase zeta-like"
"12339","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943088,29945281,29902200,30006276,"111104269",29902200,30006276,"XM_022438126.1","O08560","DGKZ_RAT",3e-33,"diacylglycerol kinase zeta-like"
"12340","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943088,29945281,29902200,30006276,"111104269",29943088,30006276,"XM_022438118.1","O08560","DGKZ_RAT",7e-33,"diacylglycerol kinase zeta-like"
"12341","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943088,29945281,29902200,30006276,"111104269",29943088,30006276,"XM_022438118.1","O08560","DGKZ_RAT",0,"diacylglycerol kinase zeta-like"
"12342","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943088,29945281,29902200,30006276,"111104269",29943087,30006276,"XM_022438123.1","O75912","DGKI_HUMAN",0,"diacylglycerol kinase zeta-like"
"12343","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943088,29945281,29902200,30006276,"111104269",29943094,30006276,"XM_022438120.1","O08560","DGKZ_RAT",0,"diacylglycerol kinase zeta-like"
"12344","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943088,29945281,29902200,30006276,"111104269",29920822,30006276,"XM_022438128.1","O08560","DGKZ_RAT",0,"diacylglycerol kinase zeta-like"
"12345","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943088,29945281,29902200,30006276,"111104269",29943086,30006276,"XM_022438117.1","O08560","DGKZ_RAT",0,"diacylglycerol kinase zeta-like"
"12346","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943088,29945281,29902200,30006276,"111104269",29920822,30006276,"XM_022438128.1","O08560","DGKZ_RAT",2e-33,"diacylglycerol kinase zeta-like"
"12347","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943088,29945281,29902200,30006276,"111104269",29943096,30006276,"XM_022438122.1","O08560","DGKZ_RAT",0,"diacylglycerol kinase zeta-like"
"12348","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943088,29945281,29902200,30006276,"111104269",29943091,30006276,"XM_022438124.1","O75912","DGKI_HUMAN",0,"diacylglycerol kinase zeta-like"
"12349","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943088,29945281,29902200,30006276,"111104269",29942191,30006241,"XM_022438121.1","O08560","DGKZ_RAT",0,"diacylglycerol kinase zeta-like"
"12350","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943088,29945281,29902200,30006276,"111104269",29943096,30006276,"XM_022438122.1","O08560","DGKZ_RAT",6e-33,"diacylglycerol kinase zeta-like"
"12351","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943088,29945281,29902200,30006276,"111104269",29922795,30006276,"XM_022438127.1","O08560","DGKZ_RAT",4e-33,"diacylglycerol kinase zeta-like"
"12352","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943096,29945281,29902200,30006276,"111104269",29942191,30006241,"XM_022438121.1","O08560","DGKZ_RAT",6e-28,"diacylglycerol kinase zeta-like"
"12353","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943096,29945281,29902200,30006276,"111104269",29943086,30006276,"XM_022438117.1","O08560","DGKZ_RAT",7e-33,"diacylglycerol kinase zeta-like"
"12354","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943096,29945281,29902200,30006276,"111104269",29902200,30006276,"XM_022438126.1","O08560","DGKZ_RAT",0,"diacylglycerol kinase zeta-like"
"12355","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943096,29945281,29902200,30006276,"111104269",29922795,30006276,"XM_022438127.1","O08560","DGKZ_RAT",0,"diacylglycerol kinase zeta-like"
"12356","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943096,29945281,29902200,30006276,"111104269",29943094,30006276,"XM_022438120.1","O08560","DGKZ_RAT",7e-33,"diacylglycerol kinase zeta-like"
"12357","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943096,29945281,29902200,30006276,"111104269",29943090,30006276,"XM_022438125.1","O08560","DGKZ_RAT",0,"diacylglycerol kinase zeta-like"
"12358","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943096,29945281,29902200,30006276,"111104269",29902200,30006276,"XM_022438126.1","O08560","DGKZ_RAT",3e-33,"diacylglycerol kinase zeta-like"
"12359","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943096,29945281,29902200,30006276,"111104269",29943088,30006276,"XM_022438118.1","O08560","DGKZ_RAT",7e-33,"diacylglycerol kinase zeta-like"
"12360","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943096,29945281,29902200,30006276,"111104269",29943088,30006276,"XM_022438118.1","O08560","DGKZ_RAT",0,"diacylglycerol kinase zeta-like"
"12361","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943096,29945281,29902200,30006276,"111104269",29943087,30006276,"XM_022438123.1","O75912","DGKI_HUMAN",0,"diacylglycerol kinase zeta-like"
"12362","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943096,29945281,29902200,30006276,"111104269",29943094,30006276,"XM_022438120.1","O08560","DGKZ_RAT",0,"diacylglycerol kinase zeta-like"
"12363","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943096,29945281,29902200,30006276,"111104269",29920822,30006276,"XM_022438128.1","O08560","DGKZ_RAT",0,"diacylglycerol kinase zeta-like"
"12364","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943096,29945281,29902200,30006276,"111104269",29943086,30006276,"XM_022438117.1","O08560","DGKZ_RAT",0,"diacylglycerol kinase zeta-like"
"12365","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943096,29945281,29902200,30006276,"111104269",29920822,30006276,"XM_022438128.1","O08560","DGKZ_RAT",2e-33,"diacylglycerol kinase zeta-like"
"12366","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943096,29945281,29902200,30006276,"111104269",29943096,30006276,"XM_022438122.1","O08560","DGKZ_RAT",0,"diacylglycerol kinase zeta-like"
"12367","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943096,29945281,29902200,30006276,"111104269",29943091,30006276,"XM_022438124.1","O75912","DGKI_HUMAN",0,"diacylglycerol kinase zeta-like"
"12368","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943096,29945281,29902200,30006276,"111104269",29942191,30006241,"XM_022438121.1","O08560","DGKZ_RAT",0,"diacylglycerol kinase zeta-like"
"12369","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943096,29945281,29902200,30006276,"111104269",29943096,30006276,"XM_022438122.1","O08560","DGKZ_RAT",6e-33,"diacylglycerol kinase zeta-like"
"12370","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943096,29945281,29902200,30006276,"111104269",29922795,30006276,"XM_022438127.1","O08560","DGKZ_RAT",4e-33,"diacylglycerol kinase zeta-like"
"12371","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943087,29945281,29902200,30006276,"111104269",29942191,30006241,"XM_022438121.1","O08560","DGKZ_RAT",6e-28,"diacylglycerol kinase zeta-like"
"12372","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943087,29945281,29902200,30006276,"111104269",29943086,30006276,"XM_022438117.1","O08560","DGKZ_RAT",7e-33,"diacylglycerol kinase zeta-like"
"12373","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943087,29945281,29902200,30006276,"111104269",29902200,30006276,"XM_022438126.1","O08560","DGKZ_RAT",0,"diacylglycerol kinase zeta-like"
"12374","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943087,29945281,29902200,30006276,"111104269",29922795,30006276,"XM_022438127.1","O08560","DGKZ_RAT",0,"diacylglycerol kinase zeta-like"
"12375","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943087,29945281,29902200,30006276,"111104269",29943094,30006276,"XM_022438120.1","O08560","DGKZ_RAT",7e-33,"diacylglycerol kinase zeta-like"
"12376","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943087,29945281,29902200,30006276,"111104269",29943090,30006276,"XM_022438125.1","O08560","DGKZ_RAT",0,"diacylglycerol kinase zeta-like"
"12377","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943087,29945281,29902200,30006276,"111104269",29902200,30006276,"XM_022438126.1","O08560","DGKZ_RAT",3e-33,"diacylglycerol kinase zeta-like"
"12378","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943087,29945281,29902200,30006276,"111104269",29943088,30006276,"XM_022438118.1","O08560","DGKZ_RAT",7e-33,"diacylglycerol kinase zeta-like"
"12379","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943087,29945281,29902200,30006276,"111104269",29943088,30006276,"XM_022438118.1","O08560","DGKZ_RAT",0,"diacylglycerol kinase zeta-like"
"12380","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943087,29945281,29902200,30006276,"111104269",29943087,30006276,"XM_022438123.1","O75912","DGKI_HUMAN",0,"diacylglycerol kinase zeta-like"
"12381","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943087,29945281,29902200,30006276,"111104269",29943094,30006276,"XM_022438120.1","O08560","DGKZ_RAT",0,"diacylglycerol kinase zeta-like"
"12382","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943087,29945281,29902200,30006276,"111104269",29920822,30006276,"XM_022438128.1","O08560","DGKZ_RAT",0,"diacylglycerol kinase zeta-like"
"12383","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943087,29945281,29902200,30006276,"111104269",29943086,30006276,"XM_022438117.1","O08560","DGKZ_RAT",0,"diacylglycerol kinase zeta-like"
"12384","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943087,29945281,29902200,30006276,"111104269",29920822,30006276,"XM_022438128.1","O08560","DGKZ_RAT",2e-33,"diacylglycerol kinase zeta-like"
"12385","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943087,29945281,29902200,30006276,"111104269",29943096,30006276,"XM_022438122.1","O08560","DGKZ_RAT",0,"diacylglycerol kinase zeta-like"
"12386","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943087,29945281,29902200,30006276,"111104269",29943091,30006276,"XM_022438124.1","O75912","DGKI_HUMAN",0,"diacylglycerol kinase zeta-like"
"12387","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943087,29945281,29902200,30006276,"111104269",29942191,30006241,"XM_022438121.1","O08560","DGKZ_RAT",0,"diacylglycerol kinase zeta-like"
"12388","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943087,29945281,29902200,30006276,"111104269",29943096,30006276,"XM_022438122.1","O08560","DGKZ_RAT",6e-33,"diacylglycerol kinase zeta-like"
"12389","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943087,29945281,29902200,30006276,"111104269",29922795,30006276,"XM_022438127.1","O08560","DGKZ_RAT",4e-33,"diacylglycerol kinase zeta-like"
"12390","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943094,29945281,29902200,30006276,"111104269",29942191,30006241,"XM_022438121.1","O08560","DGKZ_RAT",6e-28,"diacylglycerol kinase zeta-like"
"12391","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943094,29945281,29902200,30006276,"111104269",29943086,30006276,"XM_022438117.1","O08560","DGKZ_RAT",7e-33,"diacylglycerol kinase zeta-like"
"12392","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943094,29945281,29902200,30006276,"111104269",29902200,30006276,"XM_022438126.1","O08560","DGKZ_RAT",0,"diacylglycerol kinase zeta-like"
"12393","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943094,29945281,29902200,30006276,"111104269",29922795,30006276,"XM_022438127.1","O08560","DGKZ_RAT",0,"diacylglycerol kinase zeta-like"
"12394","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943094,29945281,29902200,30006276,"111104269",29943094,30006276,"XM_022438120.1","O08560","DGKZ_RAT",7e-33,"diacylglycerol kinase zeta-like"
"12395","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943094,29945281,29902200,30006276,"111104269",29943090,30006276,"XM_022438125.1","O08560","DGKZ_RAT",0,"diacylglycerol kinase zeta-like"
"12396","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943094,29945281,29902200,30006276,"111104269",29902200,30006276,"XM_022438126.1","O08560","DGKZ_RAT",3e-33,"diacylglycerol kinase zeta-like"
"12397","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943094,29945281,29902200,30006276,"111104269",29943088,30006276,"XM_022438118.1","O08560","DGKZ_RAT",7e-33,"diacylglycerol kinase zeta-like"
"12398","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943094,29945281,29902200,30006276,"111104269",29943088,30006276,"XM_022438118.1","O08560","DGKZ_RAT",0,"diacylglycerol kinase zeta-like"
"12399","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943094,29945281,29902200,30006276,"111104269",29943087,30006276,"XM_022438123.1","O75912","DGKI_HUMAN",0,"diacylglycerol kinase zeta-like"
"12400","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943094,29945281,29902200,30006276,"111104269",29943094,30006276,"XM_022438120.1","O08560","DGKZ_RAT",0,"diacylglycerol kinase zeta-like"
"12401","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943094,29945281,29902200,30006276,"111104269",29920822,30006276,"XM_022438128.1","O08560","DGKZ_RAT",0,"diacylglycerol kinase zeta-like"
"12402","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943094,29945281,29902200,30006276,"111104269",29943086,30006276,"XM_022438117.1","O08560","DGKZ_RAT",0,"diacylglycerol kinase zeta-like"
"12403","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943094,29945281,29902200,30006276,"111104269",29920822,30006276,"XM_022438128.1","O08560","DGKZ_RAT",2e-33,"diacylglycerol kinase zeta-like"
"12404","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943094,29945281,29902200,30006276,"111104269",29943096,30006276,"XM_022438122.1","O08560","DGKZ_RAT",0,"diacylglycerol kinase zeta-like"
"12405","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943094,29945281,29902200,30006276,"111104269",29943091,30006276,"XM_022438124.1","O75912","DGKI_HUMAN",0,"diacylglycerol kinase zeta-like"
"12406","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943094,29945281,29902200,30006276,"111104269",29942191,30006241,"XM_022438121.1","O08560","DGKZ_RAT",0,"diacylglycerol kinase zeta-like"
"12407","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943094,29945281,29902200,30006276,"111104269",29943096,30006276,"XM_022438122.1","O08560","DGKZ_RAT",6e-33,"diacylglycerol kinase zeta-like"
"12408","NC_035786.1",29945222,29945222,54.038882803943,"+",2.26637507121209e-13,8.25337661981906e-12,29943094,29945281,29902200,30006276,"111104269",29922795,30006276,"XM_022438127.1","O08560","DGKZ_RAT",4e-33,"diacylglycerol kinase zeta-like"
"12409","NC_035786.1",33053639,33053639,50.709219858156,"+",5.7475139013037e-21,5.64102897507512e-19,33053266,33053837,33050856,33054269,"111104769",33050856,33054032,"XM_022438884.1",NA,NA,NA,"uncharacterized LOC111104769"
"12410","NC_035786.1",33053639,33053639,50.709219858156,"+",5.7475139013037e-21,5.64102897507512e-19,33053266,33053837,33050856,33054269,"111104769",33050856,33054263,"XM_022438885.1",NA,NA,NA,"uncharacterized LOC111104769"
"12411","NC_035786.1",33053639,33053639,50.709219858156,"+",5.7475139013037e-21,5.64102897507512e-19,33053266,33053837,33050856,33054269,"111104769",33050856,33054179,"XM_022438886.1",NA,NA,NA,"uncharacterized LOC111104769"
"12412","NC_035786.1",33053639,33053639,50.709219858156,"+",5.7475139013037e-21,5.64102897507512e-19,33053266,33053837,33050856,33054269,"111104769",33050856,33054269,"XM_022438887.1","Q8TDW7","FAT3_HUMAN",6.7,"uncharacterized LOC111104769"
"12413","NC_035786.1",33053639,33053639,50.709219858156,"+",5.7475139013037e-21,5.64102897507512e-19,33053266,33054032,33050856,33054269,"111104769",33050856,33054032,"XM_022438884.1",NA,NA,NA,"uncharacterized LOC111104769"
"12414","NC_035786.1",33053639,33053639,50.709219858156,"+",5.7475139013037e-21,5.64102897507512e-19,33053266,33054032,33050856,33054269,"111104769",33050856,33054263,"XM_022438885.1",NA,NA,NA,"uncharacterized LOC111104769"
"12415","NC_035786.1",33053639,33053639,50.709219858156,"+",5.7475139013037e-21,5.64102897507512e-19,33053266,33054032,33050856,33054269,"111104769",33050856,33054179,"XM_022438886.1",NA,NA,NA,"uncharacterized LOC111104769"
"12416","NC_035786.1",33053639,33053639,50.709219858156,"+",5.7475139013037e-21,5.64102897507512e-19,33053266,33054032,33050856,33054269,"111104769",33050856,33054269,"XM_022438887.1","Q8TDW7","FAT3_HUMAN",6.7,"uncharacterized LOC111104769"
"12417","NC_035786.1",33817806,33817806,55.107230874102,"+",3.83947429095481e-34,1.61264645143613e-31,33817792,33817916,33804868,33822453,"111105029",33804868,33822453,"XM_022439206.1","Q149N8","SHPRH_HUMAN",2e-23,"E3 ubiquitin-protein ligase SHPRH-like"
"12418","NC_035786.1",33817806,33817806,55.107230874102,"+",3.83947429095481e-34,1.61264645143613e-31,33817792,33817916,33804868,33822453,"111105029",33804868,33822453,"XM_022439206.1","Q149N8","SHPRH_HUMAN",0,"E3 ubiquitin-protein ligase SHPRH-like"
"12419","NC_035786.1",34083839,34083839,-59.2037890424987,"+",3.79744609828359e-22,4.3123639571344e-20,34083789,34083961,34082847,34092601,"111103926",34082847,34092601,"XM_022437547.1","F1QGW6","IF2G_DANRE",0,"eukaryotic translation initiation factor 2 subunit 3-like"
"12420","NC_035786.1",34109668,34109668,66.0388332140301,"+",7.33628526835859e-38,4.30666535472575e-35,34109600,34109741,34104347,34129158,"111102779",34104349,34129156,"XM_022435646.1","Q6T4R5","NHS_HUMAN",3e-04,"uncharacterized LOC111102779"
