"","chr","start","end","meth.diff","strand","pvalue","qvalue","dist-to-closest-gene","gene-chr","gene-start","gene-end","geneID","mRNA-start","mRNA-end","Genbank","Uniprot-Accession","Uniprot-ID","evalue","Product"
"15885","NC_035784.1",50083564,50083564,-51.8843541503877,"+",1.86455473029213e-25,3.09300873015976e-23,0,"NC_035784.1",50077781,50095396,"111134392",50077781,50095396,"XM_022483352.1","Q9UL36","ZN236_HUMAN",0,"zinc finger protein 236-like"
"15886","NC_035784.1",50083564,50083564,-51.8843541503877,"+",1.86455473029213e-25,3.09300873015976e-23,0,"NC_035784.1",50077781,50095396,"111134392",50077781,50095396,"XM_022483352.1","Q9UL36","ZN236_HUMAN",3e-23,"zinc finger protein 236-like"
"15887","NC_035784.1",50083564,50083564,-51.8843541503877,"+",1.86455473029213e-25,3.09300873015976e-23,0,"NC_035784.1",50077781,50095396,"111134392",50077781,50095396,"XM_022483352.1","Q9UL36","ZN236_HUMAN",2e-08,"zinc finger protein 236-like"
"15888","NC_035784.1",50083564,50083564,-51.8843541503877,"+",1.86455473029213e-25,3.09300873015976e-23,0,"NC_035784.1",50077781,50095396,"111134392",50077781,50095396,"XM_022483352.1","Q9UL36","ZN236_HUMAN",1e-08,"zinc finger protein 236-like"
"15889","NC_035784.1",50083564,50083564,-51.8843541503877,"+",1.86455473029213e-25,3.09300873015976e-23,0,"NC_035784.1",50077781,50095396,"111134392",50077781,50095396,"XM_022483352.1","Q9UL36","ZN236_HUMAN",8e-10,"zinc finger protein 236-like"
"15890","NC_035784.1",50083564,50083564,-51.8843541503877,"+",1.86455473029213e-25,3.09300873015976e-23,0,"NC_035784.1",50077781,50095396,"111134392",50077781,50095396,"XM_022483352.1","Q9UL36","ZN236_HUMAN",2e-41,"zinc finger protein 236-like"
"15891","NC_035784.1",50083564,50083564,-51.8843541503877,"+",1.86455473029213e-25,3.09300873015976e-23,0,"NC_035784.1",50077781,50095396,"111134392",50077781,50095396,"XM_022483352.1","Q9UL36","ZN236_HUMAN",8e-08,"zinc finger protein 236-like"
"15892","NC_035784.1",50083564,50083564,-51.8843541503877,"+",1.86455473029213e-25,3.09300873015976e-23,0,"NC_035784.1",50077781,50095396,"111134392",50077781,50095396,"XM_022483352.1","Q9UL36","ZN236_HUMAN",3e-11,"zinc finger protein 236-like"
"15893","NC_035784.1",50083564,50083564,-51.8843541503877,"+",1.86455473029213e-25,3.09300873015976e-23,0,"NC_035784.1",50077781,50095396,"111134392",50077781,50095396,"XM_022483352.1","Q9UL36","ZN236_HUMAN",3e-06,"zinc finger protein 236-like"
"15955","NC_035784.1",52581120,52581120,-52.799139688137,"+",1.43749078495514e-62,7.31918687230232e-59,0,"NC_035784.1",52576801,52582157,"111135225",52576801,52582157,"XM_022485090.1","P57772","SELB_HUMAN",0,"selenocysteine-specific elongation factor-like"
"15957","NC_035784.1",52581363,52581363,-72.9622680842193,"+",5.80866091343417e-97,4.83068386075464e-92,0,"NC_035784.1",52576801,52582157,"111135225",52576801,52582157,"XM_022485090.1","P57772","SELB_HUMAN",0,"selenocysteine-specific elongation factor-like"
"15958","NC_035784.1",52581684,52581684,-59.676268055089,"+",4.97774543663063e-38,2.96396114605072e-35,0,"NC_035784.1",52576801,52582157,"111135225",52576801,52582157,"XM_022485090.1","P57772","SELB_HUMAN",0,"selenocysteine-specific elongation factor-like"
"15960","NC_035784.1",52581363,52581363,-72.9622680842193,"+",5.80866091343417e-97,4.83068386075464e-92,0,"NC_035784.1",52576801,52582157,"111135225",52576801,52582157,"XM_022485091.1","P57772","SELB_HUMAN",0,"selenocysteine-specific elongation factor-like"
"15961","NC_035784.1",52581684,52581684,-59.676268055089,"+",4.97774543663063e-38,2.96396114605072e-35,0,"NC_035784.1",52576801,52582157,"111135225",52576801,52582157,"XM_022485091.1","P57772","SELB_HUMAN",0,"selenocysteine-specific elongation factor-like"
"15962","NC_035784.1",52581120,52581120,-52.799139688137,"+",1.43749078495514e-62,7.31918687230232e-59,0,"NC_035784.1",52576801,52582157,"111135225",52576801,52582157,"XM_022485091.1","P57772","SELB_HUMAN",0,"selenocysteine-specific elongation factor-like"
"15973","NC_035784.1",53289052,53289052,-51.2458369310473,"+",5.42980370283707e-17,3.22697455855383e-15,0,"NC_035784.1",53284783,53292550,"111132998",53284783,53292550,"XM_022481018.1","Q6PGU2","MAF1_DANRE",2e-76,"repressor of RNA polymerase III transcription MAF1 homolog"
"15974","NC_035784.1",53289052,53289052,-51.2458369310473,"+",5.42980370283707e-17,3.22697455855383e-15,0,"NC_035784.1",53284783,53292550,"111132998",53284783,53292549,"XM_022481020.1","A5D9C6","MAF1_BOVIN",8e-75,"repressor of RNA polymerase III transcription MAF1 homolog"
"15975","NC_035784.1",53289052,53289052,-51.2458369310473,"+",5.42980370283707e-17,3.22697455855383e-15,0,"NC_035784.1",53284783,53292550,"111132998",53284783,53292549,"XM_022481019.1","Q6PGU2","MAF1_DANRE",2e-76,"repressor of RNA polymerase III transcription MAF1 homolog"
"15978","NC_035784.1",53739782,53739782,-65.1404151404151,"+",2.94093839323789e-31,9.4068706152161e-29,0,"NC_035784.1",53717949,53756785,"111137825",53717949,53756784,"XM_022489507.1","Q96DR7","ARHGQ_HUMAN",6e-112,"protein piccolo-like"
"15979","NC_035784.1",53739782,53739782,-65.1404151404151,"+",2.94093839323789e-31,9.4068706152161e-29,0,"NC_035784.1",53717949,53756785,"111137825",53717949,53756784,"XM_022489506.1","Q96DR7","ARHGQ_HUMAN",6e-116,"protein piccolo-like"
"15980","NC_035784.1",53739782,53739782,-65.1404151404151,"+",2.94093839323789e-31,9.4068706152161e-29,0,"NC_035784.1",53717949,53756785,"111137825",53717949,53756784,"XM_022489493.1","Q96DR7","ARHGQ_HUMAN",6e-112,"protein piccolo-like"
"15981","NC_035784.1",53739782,53739782,-65.1404151404151,"+",2.94093839323789e-31,9.4068706152161e-29,0,"NC_035784.1",53717949,53756785,"111137825",53717949,53752245,"XM_022489498.1","Q96DR7","ARHGQ_HUMAN",5e-112,"protein piccolo-like"
"15982","NC_035784.1",53739782,53739782,-65.1404151404151,"+",2.94093839323789e-31,9.4068706152161e-29,0,"NC_035784.1",53717949,53756785,"111137825",53717949,53753811,"XM_022489496.1","Q96DR7","ARHGQ_HUMAN",6e-112,"protein piccolo-like"
"15983","NC_035784.1",53739782,53739782,-65.1404151404151,"+",2.94093839323789e-31,9.4068706152161e-29,0,"NC_035784.1",53717949,53756785,"111137825",53717950,53756783,"XM_022489508.1","Q96DR7","ARHGQ_HUMAN",6e-116,"protein piccolo-like"
"15984","NC_035784.1",53739782,53739782,-65.1404151404151,"+",2.94093839323789e-31,9.4068706152161e-29,0,"NC_035784.1",53717949,53756785,"111137825",53717949,53754318,"XM_022489494.1","Q96DR7","ARHGQ_HUMAN",6e-112,"protein piccolo-like"
"15985","NC_035784.1",53739782,53739782,-65.1404151404151,"+",2.94093839323789e-31,9.4068706152161e-29,0,"NC_035784.1",53717949,53756785,"111137825",53717949,53751721,"XM_022489497.1","Q96DR7","ARHGQ_HUMAN",6e-112,"protein piccolo-like"
"15986","NC_035784.1",53739782,53739782,-65.1404151404151,"+",2.94093839323789e-31,9.4068706152161e-29,0,"NC_035784.1",53717949,53756785,"111137825",53717949,53756784,"XM_022489503.1","Q96DR7","ARHGQ_HUMAN",6e-112,"protein piccolo-like"
"15987","NC_035784.1",53739782,53739782,-65.1404151404151,"+",2.94093839323789e-31,9.4068706152161e-29,0,"NC_035784.1",53717949,53756785,"111137825",53717949,53747885,"XM_022489499.1","Q96DR7","ARHGQ_HUMAN",5e-112,"protein piccolo-like"
"15988","NC_035784.1",53739782,53739782,-65.1404151404151,"+",2.94093839323789e-31,9.4068706152161e-29,0,"NC_035784.1",53717949,53756785,"111137825",53717949,53752442,"XM_022489501.1","Q96DR7","ARHGQ_HUMAN",6e-112,"protein piccolo-like"
"15989","NC_035784.1",53739782,53739782,-65.1404151404151,"+",2.94093839323789e-31,9.4068706152161e-29,0,"NC_035784.1",53717949,53756785,"111137825",53717949,53756784,"XM_022489505.1","Q96DR7","ARHGQ_HUMAN",6e-112,"protein piccolo-like"
"15990","NC_035784.1",53739782,53739782,-65.1404151404151,"+",2.94093839323789e-31,9.4068706152161e-29,0,"NC_035784.1",53717949,53756785,"111137825",53717949,53753811,"XM_022489495.1","Q96DR7","ARHGQ_HUMAN",6e-112,"protein piccolo-like"
"15991","NC_035784.1",53739782,53739782,-65.1404151404151,"+",2.94093839323789e-31,9.4068706152161e-29,0,"NC_035784.1",53717949,53756785,"111137825",53717949,53756784,"XM_022489492.1","Q96DR7","ARHGQ_HUMAN",6e-112,"protein piccolo-like"
"15992","NC_035784.1",53739782,53739782,-65.1404151404151,"+",2.94093839323789e-31,9.4068706152161e-29,0,"NC_035784.1",53717949,53756785,"111137825",53721351,53756785,"XM_022489509.1","Q96DR7","ARHGQ_HUMAN",2e-89,"protein piccolo-like"
"15993","NC_035784.1",53739782,53739782,-65.1404151404151,"+",2.94093839323789e-31,9.4068706152161e-29,0,"NC_035784.1",53717949,53756785,"111137825",53717949,53751721,"XM_022489500.1","Q96DR7","ARHGQ_HUMAN",6e-112,"protein piccolo-like"
"15994","NC_035784.1",53739782,53739782,-65.1404151404151,"+",2.94093839323789e-31,9.4068706152161e-29,0,"NC_035784.1",53717949,53756785,"111137825",53717949,53740973,"XM_022489502.1","Q96DR7","ARHGQ_HUMAN",5e-112,"protein piccolo-like"
"15995","NC_035784.1",53991052,53991052,-51.7628790646693,"+",2.42373702540578e-20,2.19890592638609e-18,0,"NC_035784.1",53976716,54005868,"111132857",53976716,54005868,"XM_022480757.1","Q7KZ85","SPT6H_HUMAN",0,"transcription elongation factor SPT6-like"
"15996","NC_035784.1",53991915,53991915,-52.5070290534208,"+",1.66935392876843e-16,9.29452769861348e-15,0,"NC_035784.1",53976716,54005868,"111132857",53976716,54005868,"XM_022480757.1","Q7KZ85","SPT6H_HUMAN",0,"transcription elongation factor SPT6-like"
"15997","NC_035784.1",53995724,53995724,-55.8517390200558,"+",3.33217976108153e-28,7.62004468311169e-26,0,"NC_035784.1",53976716,54005868,"111132857",53976716,54005868,"XM_022480757.1","Q7KZ85","SPT6H_HUMAN",0,"transcription elongation factor SPT6-like"
"15998","NC_035784.1",53995724,53995724,-55.8517390200558,"+",3.33217976108153e-28,7.62004468311169e-26,0,"NC_035784.1",53976716,54005868,"111132857",53976716,54005565,"XM_022480756.1","Q7KZ85","SPT6H_HUMAN",0,"transcription elongation factor SPT6-like"
"15999","NC_035784.1",53991915,53991915,-52.5070290534208,"+",1.66935392876843e-16,9.29452769861348e-15,0,"NC_035784.1",53976716,54005868,"111132857",53976716,54005565,"XM_022480756.1","Q7KZ85","SPT6H_HUMAN",0,"transcription elongation factor SPT6-like"
"16000","NC_035784.1",53991052,53991052,-51.7628790646693,"+",2.42373702540578e-20,2.19890592638609e-18,0,"NC_035784.1",53976716,54005868,"111132857",53976716,54005565,"XM_022480756.1","Q7KZ85","SPT6H_HUMAN",0,"transcription elongation factor SPT6-like"
"16004","NC_035784.1",54639923,54639923,-51.9264511476986,"+",1.04439539660021e-65,6.68119562758269e-62,0,"NC_035784.1",54623693,54644543,"111133687",54623694,54644543,"XM_022482292.1","B1WAP7","DVL3_XENTR",0,"segment polarity protein dishevelled homolog DVL-3-like"
"16005","NC_035784.1",54639923,54639923,-51.9264511476986,"+",1.04439539660021e-65,6.68119562758269e-62,0,"NC_035784.1",54623693,54644543,"111133687",54623694,54644543,"XM_022482292.1","B1WAP7","DVL3_XENTR",0.097,"segment polarity protein dishevelled homolog DVL-3-like"
"16006","NC_035784.1",54639923,54639923,-51.9264511476986,"+",1.04439539660021e-65,6.68119562758269e-62,0,"NC_035784.1",54623693,54644543,"111133687",54623694,54644543,"XM_022482296.1","B1WAP7","DVL3_XENTR",0.11,"segment polarity protein dishevelled homolog DVL-3-like"
"16007","NC_035784.1",54639923,54639923,-51.9264511476986,"+",1.04439539660021e-65,6.68119562758269e-62,0,"NC_035784.1",54623693,54644543,"111133687",54623694,54644543,"XM_022482296.1","B1WAP7","DVL3_XENTR",0,"segment polarity protein dishevelled homolog DVL-3-like"
"16008","NC_035784.1",54639923,54639923,-51.9264511476986,"+",1.04439539660021e-65,6.68119562758269e-62,0,"NC_035784.1",54623693,54644543,"111133687",54623693,54644543,"XM_022482295.1","B1WAP7","DVL3_XENTR",0,"segment polarity protein dishevelled homolog DVL-3-like"
"16009","NC_035784.1",54639923,54639923,-51.9264511476986,"+",1.04439539660021e-65,6.68119562758269e-62,0,"NC_035784.1",54623693,54644543,"111133687",54623693,54644543,"XM_022482295.1","B1WAP7","DVL3_XENTR",0.1,"segment polarity protein dishevelled homolog DVL-3-like"
"16010","NC_035784.1",54639923,54639923,-51.9264511476986,"+",1.04439539660021e-65,6.68119562758269e-62,0,"NC_035784.1",54623693,54644543,"111133687",54632523,54644543,"XM_022482297.1","B1WAP7","DVL3_XENTR",6e-120,"segment polarity protein dishevelled homolog DVL-3-like"
"16011","NC_035784.1",54639923,54639923,-51.9264511476986,"+",1.04439539660021e-65,6.68119562758269e-62,0,"NC_035784.1",54623693,54644543,"111133687",54632523,54644543,"XM_022482297.1","B1WAP7","DVL3_XENTR",0.095,"segment polarity protein dishevelled homolog DVL-3-like"
"16012","NC_035784.1",54639923,54639923,-51.9264511476986,"+",1.04439539660021e-65,6.68119562758269e-62,0,"NC_035784.1",54623693,54644543,"111133687",54623694,54644543,"XM_022482293.1","B1WAP7","DVL3_XENTR",0.1,"segment polarity protein dishevelled homolog DVL-3-like"
"16013","NC_035784.1",54639923,54639923,-51.9264511476986,"+",1.04439539660021e-65,6.68119562758269e-62,0,"NC_035784.1",54623693,54644543,"111133687",54623694,54644543,"XM_022482293.1","B1WAP7","DVL3_XENTR",2e-180,"segment polarity protein dishevelled homolog DVL-3-like"
"16014","NC_035784.1",54639923,54639923,-51.9264511476986,"+",1.04439539660021e-65,6.68119562758269e-62,0,"NC_035784.1",54623693,54644543,"111133687",54623694,54644543,"XM_022482290.1","B1WAP7","DVL3_XENTR",0.1,"segment polarity protein dishevelled homolog DVL-3-like"
"16015","NC_035784.1",54639923,54639923,-51.9264511476986,"+",1.04439539660021e-65,6.68119562758269e-62,0,"NC_035784.1",54623693,54644543,"111133687",54623694,54644543,"XM_022482290.1","B1WAP7","DVL3_XENTR",0,"segment polarity protein dishevelled homolog DVL-3-like"
"16016","NC_035784.1",54639923,54639923,-51.9264511476986,"+",1.04439539660021e-65,6.68119562758269e-62,0,"NC_035784.1",54623693,54644543,"111133687",54623694,54644543,"XM_022482291.1","B1WAP7","DVL3_XENTR",0.1,"segment polarity protein dishevelled homolog DVL-3-like"
"16017","NC_035784.1",54639923,54639923,-51.9264511476986,"+",1.04439539660021e-65,6.68119562758269e-62,0,"NC_035784.1",54623693,54644543,"111133687",54623694,54644543,"XM_022482291.1","B1WAP7","DVL3_XENTR",0,"segment polarity protein dishevelled homolog DVL-3-like"
"16018","NC_035784.1",54998519,54998519,-50.649821876237,"+",6.2646010033305e-38,3.71248892036305e-35,0,"NC_035784.1",54992598,55004547,"111137042",54992598,55004547,"XM_022488270.1","Q5RKH1","PRP4B_RAT",0,"serine/threonine-protein kinase PRP4 homolog"
"16020","NC_035784.1",55154350,55154350,-51.094362605154,"+",1.54406804595354e-49,2.4381655737394e-46,0,"NC_035784.1",55104405,55159828,"111135890",55113890,55159828,"XM_022486335.1","Q5TZA2","CROCC_HUMAN",0,"rootletin-like"
"16023","NC_035784.1",55154350,55154350,-51.094362605154,"+",1.54406804595354e-49,2.4381655737394e-46,0,"NC_035784.1",55104405,55159828,"111135890",55104405,55159828,"XM_022486333.1","Q5TZA2","CROCC_HUMAN",0,"rootletin-like"
"16025","NC_035784.1",55154350,55154350,-51.094362605154,"+",1.54406804595354e-49,2.4381655737394e-46,0,"NC_035784.1",55104405,55159828,"111135890",55104405,55159828,"XM_022486332.1","Q5TZA2","CROCC_HUMAN",0,"rootletin-like"
"16026","NC_035784.1",55154350,55154350,-51.094362605154,"+",1.54406804595354e-49,2.4381655737394e-46,0,"NC_035784.1",55104405,55159828,"111135890",55124058,55159828,"XM_022486341.1","Q5TZA2","CROCC_HUMAN",0,"rootletin-like"
"16028","NC_035784.1",55154350,55154350,-51.094362605154,"+",1.54406804595354e-49,2.4381655737394e-46,0,"NC_035784.1",55104405,55159828,"111135890",55104405,55159828,"XM_022486334.1","Q5TZA2","CROCC_HUMAN",0,"rootletin-like"
"16031","NC_035784.1",55154350,55154350,-51.094362605154,"+",1.54406804595354e-49,2.4381655737394e-46,0,"NC_035784.1",55104405,55159828,"111135890",55129564,55159828,"XM_022486339.1","Q8CJ40","CROCC_MOUSE",0,"rootletin-like"
"16032","NC_035784.1",55154350,55154350,-51.094362605154,"+",1.54406804595354e-49,2.4381655737394e-46,0,"NC_035784.1",55104405,55159828,"111135890",55124057,55159828,"XM_022486340.1","Q8CJ40","CROCC_MOUSE",0,"rootletin-like"
"16034","NC_035784.1",55154350,55154350,-51.094362605154,"+",1.54406804595354e-49,2.4381655737394e-46,0,"NC_035784.1",55104405,55159828,"111135890",55113166,55159828,"XM_022486336.1","Q5TZA2","CROCC_HUMAN",0,"rootletin-like"
"16037","NC_035784.1",55154350,55154350,-51.094362605154,"+",1.54406804595354e-49,2.4381655737394e-46,0,"NC_035784.1",55104405,55159828,"111135890",55113161,55159828,"XM_022486338.1","Q5TZA2","CROCC_HUMAN",0,"rootletin-like"
"16042","NC_035784.1",55404564,55404564,-53.4293899561847,"+",3.84849740220599e-18,2.67753254831237e-16,0,"NC_035784.1",55403530,55406091,"111133994",55403530,55406091,"XM_022482737.1","Q99618","CDCA3_HUMAN",1e-05,"cell division cycle-associated protein 3-like"
"16044","NC_035784.1",57140177,57140177,-50.8242346392635,"+",1.69594760102442e-21,1.77558813349112e-19,0,"NC_035784.1",57135167,57143236,"111136090",57135167,57143236,"XM_022486692.1","Q5RDE7","NFS1_PONAB",0,"cysteine desulfurase"
"16045","NC_035784.1",57163871,57163871,-63.7755102040816,"+",1.35008494999503e-19,1.11793308882552e-17,0,"NC_035784.1",57162759,57168910,"111099115",57162759,57168910,"XM_022430483.1","Q969N2","PIGT_HUMAN",1e-156,"GPI transamidase component PIG-T-like"
"16051","NC_035784.1",59312760,59312760,-50.5291723202171,"+",4.72190418665023e-09,8.31383051070882e-08,0,"NC_035784.1",59310375,59313046,"111133780",59310375,59313046,"XM_022482443.1","Q6DBQ8","CPTP_DANRE",2e-39,"ceramide-1-phosphate transfer protein-like"
"16052","NC_035784.1",59387901,59387901,-67.719298245614,"+",7.56398742538416e-18,5.06207692842174e-16,0,"NC_035784.1",59387065,59388876,"111132500",59387065,59388876,"XM_022480316.1","O75382","TRIM3_HUMAN",3e-04,"uncharacterized LOC111132500"
"16053","NC_035784.1",59387901,59387901,-67.719298245614,"+",7.56398742538416e-18,5.06207692842174e-16,0,"NC_035784.1",59387065,59388876,"111132500",59387065,59388876,"XM_022480316.1","O75382","TRIM3_HUMAN",0.1,"uncharacterized LOC111132500"
"16098","NC_035784.1",64469388,64469388,-55.0638371290545,"+",6.06455665732792e-31,1.88659437750955e-28,0,"NC_035784.1",64450891,64473637,"111138042",64450891,64473637,"XM_022489823.1","Q9Z1S0","BUB1B_MOUSE",9e-15,"mitotic checkpoint serine/threonine-protein kinase BUB1-like"
"16099","NC_035784.1",64469388,64469388,-55.0638371290545,"+",6.06455665732792e-31,1.88659437750955e-28,0,"NC_035784.1",64450891,64473637,"111138042",64450891,64473637,"XM_022489823.1","Q9Z1S0","BUB1B_MOUSE",1e-66,"mitotic checkpoint serine/threonine-protein kinase BUB1-like"
"16127","NC_035784.1",65903451,65903451,-51.962962962963,"+",1.46799592309184e-11,4.03559948595133e-10,0,"NC_035784.1",65892981,65914112,"111134678",65901633,65914112,"XM_022483935.1","Q8BLD6","ANR55_MOUSE",4e-83,"inversin-like"
"16128","NC_035784.1",65903451,65903451,-51.962962962963,"+",1.46799592309184e-11,4.03559948595133e-10,0,"NC_035784.1",65892981,65914112,"111134678",65893767,65914112,"XM_022483941.1","Q8BLD6","ANR55_MOUSE",1e-82,"inversin-like"
"16129","NC_035784.1",65903451,65903451,-51.962962962963,"+",1.46799592309184e-11,4.03559948595133e-10,0,"NC_035784.1",65892981,65914112,"111134678",65898516,65914112,"XM_022483936.1","Q8BLD6","ANR55_MOUSE",6e-83,"inversin-like"
"16130","NC_035784.1",65903451,65903451,-51.962962962963,"+",1.46799592309184e-11,4.03559948595133e-10,0,"NC_035784.1",65892981,65914112,"111134678",65894036,65914112,"XM_022483942.1","Q8BLD6","ANR55_MOUSE",4e-83,"inversin-like"
"16131","NC_035784.1",65903451,65903451,-51.962962962963,"+",1.46799592309184e-11,4.03559948595133e-10,0,"NC_035784.1",65892981,65914112,"111134678",65892981,65914112,"XM_022483940.1","Q8BLD6","ANR55_MOUSE",2e-83,"inversin-like"
"16132","NC_035784.1",65903451,65903451,-51.962962962963,"+",1.46799592309184e-11,4.03559948595133e-10,0,"NC_035784.1",65892981,65914112,"111134678",65901633,65914112,"XM_022483937.1","Q8BLD6","ANR55_MOUSE",2e-83,"inversin-like"
"16133","NC_035784.1",65903451,65903451,-51.962962962963,"+",1.46799592309184e-11,4.03559948595133e-10,0,"NC_035784.1",65892981,65914112,"111134678",65900287,65914112,"XM_022483939.1","Q8BLD6","ANR55_MOUSE",1e-82,"inversin-like"
"16134","NC_035784.1",67943442,67943442,-58.3240802428011,"+",3.75412615494017e-37,2.0813743360326e-34,0,"NC_035784.1",67925295,67944012,"111138044",67925295,67944012,"XM_022489825.1","P14618","KPYM_HUMAN",2e-151,"pyruvate kinase PKM-like"
"16139","NC_035784.1",68693108,68693108,-58.5347985347985,"+",2.61991097259041e-22,3.04019835861148e-20,0,"NC_035784.1",68652998,68721088,"111138403",68652998,68705206,"XM_022490344.1","P21783","NOTC1_XENLA",0,"fibrillin-2-like"
"16140","NC_035784.1",68693108,68693108,-58.5347985347985,"+",2.61991097259041e-22,3.04019835861148e-20,0,"NC_035784.1",68652998,68721088,"111138403",68652998,68705206,"XM_022490344.1","P21783","NOTC1_XENLA",0,"fibrillin-2-like"
"16141","NC_035784.1",68693108,68693108,-58.5347985347985,"+",2.61991097259041e-22,3.04019835861148e-20,0,"NC_035784.1",68652998,68721088,"111138403",68652998,68705206,"XM_022490344.1","P21783","NOTC1_XENLA",0,"fibrillin-2-like"
"16142","NC_035784.1",68693108,68693108,-58.5347985347985,"+",2.61991097259041e-22,3.04019835861148e-20,0,"NC_035784.1",68652998,68721088,"111138403",68652998,68705206,"XM_022490344.1","P21783","NOTC1_XENLA",0,"fibrillin-2-like"
"16143","NC_035784.1",68693108,68693108,-58.5347985347985,"+",2.61991097259041e-22,3.04019835861148e-20,0,"NC_035784.1",68652998,68721088,"111138403",68652998,68705206,"XM_022490344.1","P21783","NOTC1_XENLA",0,"fibrillin-2-like"
"16144","NC_035784.1",68693108,68693108,-58.5347985347985,"+",2.61991097259041e-22,3.04019835861148e-20,0,"NC_035784.1",68652998,68721088,"111138403",68652998,68705206,"XM_022490344.1","P21783","NOTC1_XENLA",1e-137,"fibrillin-2-like"
"16145","NC_035784.1",68693108,68693108,-58.5347985347985,"+",2.61991097259041e-22,3.04019835861148e-20,0,"NC_035784.1",68652998,68721088,"111138403",68652998,68705206,"XM_022490344.1","P21783","NOTC1_XENLA",0,"fibrillin-2-like"
"16146","NC_035784.1",68693108,68693108,-58.5347985347985,"+",2.61991097259041e-22,3.04019835861148e-20,0,"NC_035784.1",68652998,68721088,"111138403",68652998,68705206,"XM_022490344.1","P21783","NOTC1_XENLA",0,"fibrillin-2-like"
"16147","NC_035784.1",68693108,68693108,-58.5347985347985,"+",2.61991097259041e-22,3.04019835861148e-20,0,"NC_035784.1",68652998,68721088,"111138403",68652999,68700743,"XM_022490347.1","P21783","NOTC1_XENLA",0,"fibrillin-2-like"
"16148","NC_035784.1",68693108,68693108,-58.5347985347985,"+",2.61991097259041e-22,3.04019835861148e-20,0,"NC_035784.1",68652998,68721088,"111138403",68652999,68700743,"XM_022490347.1","P21783","NOTC1_XENLA",0,"fibrillin-2-like"
"16149","NC_035784.1",68693108,68693108,-58.5347985347985,"+",2.61991097259041e-22,3.04019835861148e-20,0,"NC_035784.1",68652998,68721088,"111138403",68652999,68700743,"XM_022490347.1","P21783","NOTC1_XENLA",0,"fibrillin-2-like"
"16150","NC_035784.1",68693108,68693108,-58.5347985347985,"+",2.61991097259041e-22,3.04019835861148e-20,0,"NC_035784.1",68652998,68721088,"111138403",68652999,68700743,"XM_022490347.1","P21783","NOTC1_XENLA",0,"fibrillin-2-like"
"16151","NC_035784.1",68693108,68693108,-58.5347985347985,"+",2.61991097259041e-22,3.04019835861148e-20,0,"NC_035784.1",68652998,68721088,"111138403",68652999,68700743,"XM_022490347.1","P21783","NOTC1_XENLA",1e-137,"fibrillin-2-like"
"16152","NC_035784.1",68693108,68693108,-58.5347985347985,"+",2.61991097259041e-22,3.04019835861148e-20,0,"NC_035784.1",68652998,68721088,"111138403",68652999,68700743,"XM_022490347.1","P21783","NOTC1_XENLA",0,"fibrillin-2-like"
"16153","NC_035784.1",68693108,68693108,-58.5347985347985,"+",2.61991097259041e-22,3.04019835861148e-20,0,"NC_035784.1",68652998,68721088,"111138403",68652999,68700743,"XM_022490347.1","P21783","NOTC1_XENLA",0,"fibrillin-2-like"
"16154","NC_035784.1",68693108,68693108,-58.5347985347985,"+",2.61991097259041e-22,3.04019835861148e-20,0,"NC_035784.1",68652998,68721088,"111138403",68652999,68700743,"XM_022490347.1","P21783","NOTC1_XENLA",0,"fibrillin-2-like"
"16155","NC_035784.1",68693108,68693108,-58.5347985347985,"+",2.61991097259041e-22,3.04019835861148e-20,0,"NC_035784.1",68652998,68721088,"111138403",68652998,68705206,"XM_022490345.1","P21783","NOTC1_XENLA",0,"fibrillin-2-like"
"16156","NC_035784.1",68693108,68693108,-58.5347985347985,"+",2.61991097259041e-22,3.04019835861148e-20,0,"NC_035784.1",68652998,68721088,"111138403",68652998,68705206,"XM_022490345.1","P21783","NOTC1_XENLA",0,"fibrillin-2-like"
"16157","NC_035784.1",68693108,68693108,-58.5347985347985,"+",2.61991097259041e-22,3.04019835861148e-20,0,"NC_035784.1",68652998,68721088,"111138403",68652998,68705206,"XM_022490345.1","P21783","NOTC1_XENLA",0,"fibrillin-2-like"
"16158","NC_035784.1",68693108,68693108,-58.5347985347985,"+",2.61991097259041e-22,3.04019835861148e-20,0,"NC_035784.1",68652998,68721088,"111138403",68652998,68705206,"XM_022490345.1","P21783","NOTC1_XENLA",0,"fibrillin-2-like"
"16159","NC_035784.1",68693108,68693108,-58.5347985347985,"+",2.61991097259041e-22,3.04019835861148e-20,0,"NC_035784.1",68652998,68721088,"111138403",68652998,68705206,"XM_022490345.1","P21783","NOTC1_XENLA",1e-137,"fibrillin-2-like"
"16160","NC_035784.1",68693108,68693108,-58.5347985347985,"+",2.61991097259041e-22,3.04019835861148e-20,0,"NC_035784.1",68652998,68721088,"111138403",68652998,68705206,"XM_022490345.1","P21783","NOTC1_XENLA",0,"fibrillin-2-like"
"16161","NC_035784.1",68693108,68693108,-58.5347985347985,"+",2.61991097259041e-22,3.04019835861148e-20,0,"NC_035784.1",68652998,68721088,"111138403",68652998,68705206,"XM_022490345.1","P21783","NOTC1_XENLA",0,"fibrillin-2-like"
"16162","NC_035784.1",68693108,68693108,-58.5347985347985,"+",2.61991097259041e-22,3.04019835861148e-20,0,"NC_035784.1",68652998,68721088,"111138403",68652998,68705206,"XM_022490345.1","P21783","NOTC1_XENLA",0,"fibrillin-2-like"
