"","chr","start","end","meth.diff","strand","pvalue","qvalue","dist-to-closest-gene","gene-chr","gene-start","gene-end","geneID","mRNA-start","mRNA-end","Genbank","Uniprot-Accession","Uniprot-ID","evalue","Product"
"14214","NC_035788.1",46282477,46282477,50.7542236524537,"+",2.52352377270892e-18,1.79422902724056e-16,0,"NC_035788.1",46257229,46296850,"111113173",46257231,46296850,"XM_022451226.1","D3ZSI8","PI51A_RAT",1e-177,"phosphatidylinositol 4-phosphate 5-kinase type-1 alpha-like"
"14215","NC_035788.1",48218754,48218754,58.1797064723894,"+",2.90564251407096e-60,1.18840971284023e-56,0,"NC_035788.1",48168811,48223066,"111112304",48168811,48223066,"XM_022449731.1","Q923W9","ADA33_MOUSE",3e-94,"disintegrin and metalloproteinase domain-containing protein unc-71-like"
"14216","NC_035788.1",48218754,48218754,58.1797064723894,"+",2.90564251407096e-60,1.18840971284023e-56,0,"NC_035788.1",48168811,48223066,"111112304",48168811,48223066,"XM_022449730.1","Q923W9","ADA33_MOUSE",2e-92,"disintegrin and metalloproteinase domain-containing protein unc-71-like"
"14217","NC_035788.1",48218754,48218754,58.1797064723894,"+",2.90564251407096e-60,1.18840971284023e-56,0,"NC_035788.1",48168811,48223066,"111112304",48168811,48223066,"XM_022449729.1","Q923W9","ADA33_MOUSE",2e-92,"disintegrin and metalloproteinase domain-containing protein unc-71-like"
"14218","NC_035788.1",48218754,48218754,58.1797064723894,"+",2.90564251407096e-60,1.18840971284023e-56,0,"NC_035788.1",48168811,48223066,"111112304",48168811,48223066,"XM_022449728.1","Q923W9","ADA33_MOUSE",2e-92,"disintegrin and metalloproteinase domain-containing protein unc-71-like"
"14219","NC_035788.1",48523420,48523420,57.2023923269893,"+",6.20399416328066e-87,2.57972835076866e-82,0,"NC_035788.1",48481134,48611604,"111112099",48481134,48575261,"XM_022449424.1","O95613","PCNT_HUMAN",9e-43,"A-kinase anchor protein 9-like"
"14220","NC_035788.1",48520659,48520659,51.0240872595061,"+",7.81386484236583e-70,6.72235964358261e-66,0,"NC_035788.1",48481134,48611604,"111112099",48481134,48575261,"XM_022449424.1","O95613","PCNT_HUMAN",9e-43,"A-kinase anchor protein 9-like"
"14221","NC_035788.1",48576354,48576354,55.1036833633179,"+",1.52245930590169e-39,1.03498361679696e-36,0,"NC_035788.1",48481134,48611604,"111112099",48481134,48575261,"XM_022449424.1","O95613","PCNT_HUMAN",9e-43,"A-kinase anchor protein 9-like"
"14222","NC_035788.1",48523420,48523420,57.2023923269893,"+",6.20399416328066e-87,2.57972835076866e-82,0,"NC_035788.1",48481134,48611604,"111112099",48481134,48611604,"XM_022449419.1","O95613","PCNT_HUMAN",1e-42,"A-kinase anchor protein 9-like"
"14223","NC_035788.1",48576354,48576354,55.1036833633179,"+",1.52245930590169e-39,1.03498361679696e-36,0,"NC_035788.1",48481134,48611604,"111112099",48481134,48611604,"XM_022449419.1","O95613","PCNT_HUMAN",1e-42,"A-kinase anchor protein 9-like"
"14224","NC_035788.1",48520659,48520659,51.0240872595061,"+",7.81386484236583e-70,6.72235964358261e-66,0,"NC_035788.1",48481134,48611604,"111112099",48481134,48611604,"XM_022449419.1","O95613","PCNT_HUMAN",1e-42,"A-kinase anchor protein 9-like"
"14225","NC_035788.1",48523420,48523420,57.2023923269893,"+",6.20399416328066e-87,2.57972835076866e-82,0,"NC_035788.1",48481134,48611604,"111112099",48481134,48585859,"XM_022449420.1","O95613","PCNT_HUMAN",8e-43,"A-kinase anchor protein 9-like"
"14226","NC_035788.1",48576354,48576354,55.1036833633179,"+",1.52245930590169e-39,1.03498361679696e-36,0,"NC_035788.1",48481134,48611604,"111112099",48481134,48585859,"XM_022449420.1","O95613","PCNT_HUMAN",8e-43,"A-kinase anchor protein 9-like"
"14227","NC_035788.1",48520659,48520659,51.0240872595061,"+",7.81386484236583e-70,6.72235964358261e-66,0,"NC_035788.1",48481134,48611604,"111112099",48481134,48585859,"XM_022449420.1","O95613","PCNT_HUMAN",8e-43,"A-kinase anchor protein 9-like"
"14228","NC_035788.1",48520659,48520659,51.0240872595061,"+",7.81386484236583e-70,6.72235964358261e-66,0,"NC_035788.1",48481134,48611604,"111112099",48481134,48577476,"XM_022449426.1","O95613","PCNT_HUMAN",7e-43,"A-kinase anchor protein 9-like"
"14229","NC_035788.1",48520659,48520659,51.0240872595061,"+",7.81386484236583e-70,6.72235964358261e-66,0,"NC_035788.1",48481134,48611604,"111112099",48481134,48577476,"XM_022449426.1","O95613","PCNT_HUMAN",0.43,"A-kinase anchor protein 9-like"
"14230","NC_035788.1",48576354,48576354,55.1036833633179,"+",1.52245930590169e-39,1.03498361679696e-36,0,"NC_035788.1",48481134,48611604,"111112099",48481134,48577476,"XM_022449426.1","O95613","PCNT_HUMAN",7e-43,"A-kinase anchor protein 9-like"
"14231","NC_035788.1",48576354,48576354,55.1036833633179,"+",1.52245930590169e-39,1.03498361679696e-36,0,"NC_035788.1",48481134,48611604,"111112099",48481134,48577476,"XM_022449426.1","O95613","PCNT_HUMAN",0.43,"A-kinase anchor protein 9-like"
"14232","NC_035788.1",48523420,48523420,57.2023923269893,"+",6.20399416328066e-87,2.57972835076866e-82,0,"NC_035788.1",48481134,48611604,"111112099",48481134,48577476,"XM_022449426.1","O95613","PCNT_HUMAN",7e-43,"A-kinase anchor protein 9-like"
"14233","NC_035788.1",48523420,48523420,57.2023923269893,"+",6.20399416328066e-87,2.57972835076866e-82,0,"NC_035788.1",48481134,48611604,"111112099",48481134,48577476,"XM_022449426.1","O95613","PCNT_HUMAN",0.43,"A-kinase anchor protein 9-like"
"14234","NC_035788.1",48520659,48520659,51.0240872595061,"+",7.81386484236583e-70,6.72235964358261e-66,0,"NC_035788.1",48481134,48611604,"111112099",48481134,48574751,"XM_022449423.1","O95613","PCNT_HUMAN",9e-43,"A-kinase anchor protein 9-like"
"14235","NC_035788.1",48576354,48576354,55.1036833633179,"+",1.52245930590169e-39,1.03498361679696e-36,0,"NC_035788.1",48481134,48611604,"111112099",48481134,48574751,"XM_022449423.1","O95613","PCNT_HUMAN",9e-43,"A-kinase anchor protein 9-like"
"14236","NC_035788.1",48523420,48523420,57.2023923269893,"+",6.20399416328066e-87,2.57972835076866e-82,0,"NC_035788.1",48481134,48611604,"111112099",48481134,48574751,"XM_022449423.1","O95613","PCNT_HUMAN",9e-43,"A-kinase anchor protein 9-like"
"14237","NC_035788.1",48520659,48520659,51.0240872595061,"+",7.81386484236583e-70,6.72235964358261e-66,0,"NC_035788.1",48481134,48611604,"111112099",48481134,48611604,"XM_022449418.1","O95613","PCNT_HUMAN",1e-42,"A-kinase anchor protein 9-like"
"14238","NC_035788.1",48523420,48523420,57.2023923269893,"+",6.20399416328066e-87,2.57972835076866e-82,0,"NC_035788.1",48481134,48611604,"111112099",48481134,48611604,"XM_022449418.1","O95613","PCNT_HUMAN",1e-42,"A-kinase anchor protein 9-like"
"14239","NC_035788.1",48576354,48576354,55.1036833633179,"+",1.52245930590169e-39,1.03498361679696e-36,0,"NC_035788.1",48481134,48611604,"111112099",48481134,48611604,"XM_022449418.1","O95613","PCNT_HUMAN",1e-42,"A-kinase anchor protein 9-like"
"14240","NC_035788.1",48523420,48523420,57.2023923269893,"+",6.20399416328066e-87,2.57972835076866e-82,0,"NC_035788.1",48481134,48611604,"111112099",48481134,48611604,"XM_022449413.1","O95613","PCNT_HUMAN",5e-43,"A-kinase anchor protein 9-like"
"14241","NC_035788.1",48520659,48520659,51.0240872595061,"+",7.81386484236583e-70,6.72235964358261e-66,0,"NC_035788.1",48481134,48611604,"111112099",48481134,48611604,"XM_022449413.1","O95613","PCNT_HUMAN",5e-43,"A-kinase anchor protein 9-like"
"14242","NC_035788.1",48576354,48576354,55.1036833633179,"+",1.52245930590169e-39,1.03498361679696e-36,0,"NC_035788.1",48481134,48611604,"111112099",48481134,48611604,"XM_022449413.1","O95613","PCNT_HUMAN",5e-43,"A-kinase anchor protein 9-like"
"14243","NC_035788.1",48523420,48523420,57.2023923269893,"+",6.20399416328066e-87,2.57972835076866e-82,0,"NC_035788.1",48481134,48611604,"111112099",48481134,48611604,"XM_022449415.1","O95613","PCNT_HUMAN",6e-42,"A-kinase anchor protein 9-like"
"14244","NC_035788.1",48520659,48520659,51.0240872595061,"+",7.81386484236583e-70,6.72235964358261e-66,0,"NC_035788.1",48481134,48611604,"111112099",48481134,48611604,"XM_022449415.1","O95613","PCNT_HUMAN",6e-42,"A-kinase anchor protein 9-like"
"14245","NC_035788.1",48576354,48576354,55.1036833633179,"+",1.52245930590169e-39,1.03498361679696e-36,0,"NC_035788.1",48481134,48611604,"111112099",48481134,48611604,"XM_022449415.1","O95613","PCNT_HUMAN",6e-42,"A-kinase anchor protein 9-like"
"14246","NC_035788.1",48523420,48523420,57.2023923269893,"+",6.20399416328066e-87,2.57972835076866e-82,0,"NC_035788.1",48481134,48611604,"111112099",48481134,48611604,"XM_022449412.1","O95613","PCNT_HUMAN",0.53,"A-kinase anchor protein 9-like"
"14247","NC_035788.1",48523420,48523420,57.2023923269893,"+",6.20399416328066e-87,2.57972835076866e-82,0,"NC_035788.1",48481134,48611604,"111112099",48481134,48611604,"XM_022449412.1","O95613","PCNT_HUMAN",1e-42,"A-kinase anchor protein 9-like"
"14248","NC_035788.1",48576354,48576354,55.1036833633179,"+",1.52245930590169e-39,1.03498361679696e-36,0,"NC_035788.1",48481134,48611604,"111112099",48481134,48611604,"XM_022449412.1","O95613","PCNT_HUMAN",0.53,"A-kinase anchor protein 9-like"
"14249","NC_035788.1",48576354,48576354,55.1036833633179,"+",1.52245930590169e-39,1.03498361679696e-36,0,"NC_035788.1",48481134,48611604,"111112099",48481134,48611604,"XM_022449412.1","O95613","PCNT_HUMAN",1e-42,"A-kinase anchor protein 9-like"
"14250","NC_035788.1",48520659,48520659,51.0240872595061,"+",7.81386484236583e-70,6.72235964358261e-66,0,"NC_035788.1",48481134,48611604,"111112099",48481134,48611604,"XM_022449412.1","O95613","PCNT_HUMAN",0.53,"A-kinase anchor protein 9-like"
"14251","NC_035788.1",48520659,48520659,51.0240872595061,"+",7.81386484236583e-70,6.72235964358261e-66,0,"NC_035788.1",48481134,48611604,"111112099",48481134,48611604,"XM_022449412.1","O95613","PCNT_HUMAN",1e-42,"A-kinase anchor protein 9-like"
"14252","NC_035788.1",48576354,48576354,55.1036833633179,"+",1.52245930590169e-39,1.03498361679696e-36,0,"NC_035788.1",48481134,48611604,"111112099",48481134,48611604,"XM_022449408.1","O95613","PCNT_HUMAN",2e-42,"A-kinase anchor protein 9-like"
"14253","NC_035788.1",48523420,48523420,57.2023923269893,"+",6.20399416328066e-87,2.57972835076866e-82,0,"NC_035788.1",48481134,48611604,"111112099",48481134,48611604,"XM_022449408.1","O95613","PCNT_HUMAN",2e-42,"A-kinase anchor protein 9-like"
"14254","NC_035788.1",48520659,48520659,51.0240872595061,"+",7.81386484236583e-70,6.72235964358261e-66,0,"NC_035788.1",48481134,48611604,"111112099",48481134,48611604,"XM_022449408.1","O95613","PCNT_HUMAN",2e-42,"A-kinase anchor protein 9-like"
"14255","NC_035788.1",48520659,48520659,51.0240872595061,"+",7.81386484236583e-70,6.72235964358261e-66,0,"NC_035788.1",48481134,48611604,"111112099",48481134,48577477,"XM_022449421.1","O95613","PCNT_HUMAN",9e-43,"A-kinase anchor protein 9-like"
"14256","NC_035788.1",48576354,48576354,55.1036833633179,"+",1.52245930590169e-39,1.03498361679696e-36,0,"NC_035788.1",48481134,48611604,"111112099",48481134,48577477,"XM_022449421.1","O95613","PCNT_HUMAN",9e-43,"A-kinase anchor protein 9-like"
"14257","NC_035788.1",48523420,48523420,57.2023923269893,"+",6.20399416328066e-87,2.57972835076866e-82,0,"NC_035788.1",48481134,48611604,"111112099",48481134,48577477,"XM_022449421.1","O95613","PCNT_HUMAN",9e-43,"A-kinase anchor protein 9-like"
"14258","NC_035788.1",48520659,48520659,51.0240872595061,"+",7.81386484236583e-70,6.72235964358261e-66,0,"NC_035788.1",48481134,48611604,"111112099",48481134,48611604,"XM_022449410.1","O95613","PCNT_HUMAN",1e-44,"A-kinase anchor protein 9-like"
"14259","NC_035788.1",48523420,48523420,57.2023923269893,"+",6.20399416328066e-87,2.57972835076866e-82,0,"NC_035788.1",48481134,48611604,"111112099",48481134,48611604,"XM_022449410.1","O95613","PCNT_HUMAN",1e-44,"A-kinase anchor protein 9-like"
"14260","NC_035788.1",48576354,48576354,55.1036833633179,"+",1.52245930590169e-39,1.03498361679696e-36,0,"NC_035788.1",48481134,48611604,"111112099",48481134,48611604,"XM_022449410.1","O95613","PCNT_HUMAN",1e-44,"A-kinase anchor protein 9-like"
"14261","NC_035788.1",48523420,48523420,57.2023923269893,"+",6.20399416328066e-87,2.57972835076866e-82,0,"NC_035788.1",48481134,48611604,"111112099",48481134,48611604,"XM_022449414.1","O95613","PCNT_HUMAN",1e-42,"A-kinase anchor protein 9-like"
"14262","NC_035788.1",48576354,48576354,55.1036833633179,"+",1.52245930590169e-39,1.03498361679696e-36,0,"NC_035788.1",48481134,48611604,"111112099",48481134,48611604,"XM_022449414.1","O95613","PCNT_HUMAN",1e-42,"A-kinase anchor protein 9-like"
"14263","NC_035788.1",48520659,48520659,51.0240872595061,"+",7.81386484236583e-70,6.72235964358261e-66,0,"NC_035788.1",48481134,48611604,"111112099",48481134,48611604,"XM_022449414.1","O95613","PCNT_HUMAN",1e-42,"A-kinase anchor protein 9-like"
"14264","NC_035788.1",48523420,48523420,57.2023923269893,"+",6.20399416328066e-87,2.57972835076866e-82,0,"NC_035788.1",48481134,48611604,"111112099",48481134,48574135,"XM_022449422.1","O95613","PCNT_HUMAN",7e-43,"A-kinase anchor protein 9-like"
"14265","NC_035788.1",48576354,48576354,55.1036833633179,"+",1.52245930590169e-39,1.03498361679696e-36,0,"NC_035788.1",48481134,48611604,"111112099",48481134,48574135,"XM_022449422.1","O95613","PCNT_HUMAN",7e-43,"A-kinase anchor protein 9-like"
"14266","NC_035788.1",48520659,48520659,51.0240872595061,"+",7.81386484236583e-70,6.72235964358261e-66,0,"NC_035788.1",48481134,48611604,"111112099",48481134,48574135,"XM_022449422.1","O95613","PCNT_HUMAN",7e-43,"A-kinase anchor protein 9-like"
"14267","NC_035788.1",48520659,48520659,51.0240872595061,"+",7.81386484236583e-70,6.72235964358261e-66,0,"NC_035788.1",48481134,48611604,"111112099",48481134,48567849,"XM_022449425.1","O95613","PCNT_HUMAN",1e-42,"A-kinase anchor protein 9-like"
"14268","NC_035788.1",48523420,48523420,57.2023923269893,"+",6.20399416328066e-87,2.57972835076866e-82,0,"NC_035788.1",48481134,48611604,"111112099",48481134,48567849,"XM_022449425.1","O95613","PCNT_HUMAN",1e-42,"A-kinase anchor protein 9-like"
"14269","NC_035788.1",48576354,48576354,55.1036833633179,"+",1.52245930590169e-39,1.03498361679696e-36,0,"NC_035788.1",48481134,48611604,"111112099",48481134,48567849,"XM_022449425.1","O95613","PCNT_HUMAN",1e-42,"A-kinase anchor protein 9-like"
"14270","NC_035788.1",48520659,48520659,51.0240872595061,"+",7.81386484236583e-70,6.72235964358261e-66,0,"NC_035788.1",48481134,48611604,"111112099",48481134,48611604,"XM_022449417.1","O95613","PCNT_HUMAN",1e-42,"A-kinase anchor protein 9-like"
"14271","NC_035788.1",48576354,48576354,55.1036833633179,"+",1.52245930590169e-39,1.03498361679696e-36,0,"NC_035788.1",48481134,48611604,"111112099",48481134,48611604,"XM_022449417.1","O95613","PCNT_HUMAN",1e-42,"A-kinase anchor protein 9-like"
"14272","NC_035788.1",48523420,48523420,57.2023923269893,"+",6.20399416328066e-87,2.57972835076866e-82,0,"NC_035788.1",48481134,48611604,"111112099",48481134,48611604,"XM_022449417.1","O95613","PCNT_HUMAN",1e-42,"A-kinase anchor protein 9-like"
"14273","NC_035788.1",48576354,48576354,55.1036833633179,"+",1.52245930590169e-39,1.03498361679696e-36,0,"NC_035788.1",48481134,48611604,"111112099",48481134,48611604,"XM_022449411.1","O95613","PCNT_HUMAN",2e-42,"A-kinase anchor protein 9-like"
"14274","NC_035788.1",48520659,48520659,51.0240872595061,"+",7.81386484236583e-70,6.72235964358261e-66,0,"NC_035788.1",48481134,48611604,"111112099",48481134,48611604,"XM_022449411.1","O95613","PCNT_HUMAN",2e-42,"A-kinase anchor protein 9-like"
"14275","NC_035788.1",48523420,48523420,57.2023923269893,"+",6.20399416328066e-87,2.57972835076866e-82,0,"NC_035788.1",48481134,48611604,"111112099",48481134,48611604,"XM_022449411.1","O95613","PCNT_HUMAN",2e-42,"A-kinase anchor protein 9-like"
"14276","NC_035788.1",48523420,48523420,57.2023923269893,"+",6.20399416328066e-87,2.57972835076866e-82,0,"NC_035788.1",48481134,48611604,"111112099",48481134,48611604,"XM_022449409.1","O95613","PCNT_HUMAN",2e-42,"A-kinase anchor protein 9-like"
"14277","NC_035788.1",48576354,48576354,55.1036833633179,"+",1.52245930590169e-39,1.03498361679696e-36,0,"NC_035788.1",48481134,48611604,"111112099",48481134,48611604,"XM_022449409.1","O95613","PCNT_HUMAN",2e-42,"A-kinase anchor protein 9-like"
"14278","NC_035788.1",48520659,48520659,51.0240872595061,"+",7.81386484236583e-70,6.72235964358261e-66,0,"NC_035788.1",48481134,48611604,"111112099",48481134,48611604,"XM_022449409.1","O95613","PCNT_HUMAN",2e-42,"A-kinase anchor protein 9-like"
"14279","NC_035788.1",49531183,49531183,58.6824324324324,"+",4.92330999229396e-14,1.96688326532198e-12,0,"NC_035788.1",49525827,49554137,"111114680",49525827,49554137,"XM_022453100.1","Q9P0U3","SENP1_HUMAN",2e-88,"sentrin-specific protease 1-like"
"14280","NC_035788.1",51732939,51732939,57.9677827331425,"+",1.54640892282984e-29,4.03993913056023e-27,0,"NC_035788.1",51725921,51742010,"111112845",51725921,51742010,"XM_022450693.1","Q9W596","FUTSC_DROME",1e-37,"microtubule-associated protein futsch-like"
"14281","NC_035788.1",51732939,51732939,57.9677827331425,"+",1.54640892282984e-29,4.03993913056023e-27,0,"NC_035788.1",51725921,51742010,"111112845",51725921,51742010,"XM_022450693.1","Q9W596","FUTSC_DROME",2e-108,"microtubule-associated protein futsch-like"
"14282","NC_035788.1",53499670,53499670,57.7820458102148,"+",1.1982324072697e-24,1.8250762357999e-22,0,"NC_035788.1",53494081,53541206,"111113296",53494081,53541206,"XM_022451444.1","O95980","RECK_HUMAN",0,"reversion-inducing cysteine-rich protein with Kazal motifs-like"
"14287","NC_035788.1",56161205,56161205,51.6440422322775,"+",3.506010175503e-16,1.86427087650471e-14,0,"NC_035788.1",56151820,56175438,"111115247",56151820,56175438,"XM_022453909.1","Q8K4F6","NSUN5_MOUSE",2e-75,"probable 28S rRNA (cytosine-C(5))-methyltransferase"
"14288","NC_035788.1",56154691,56154691,54.3772032902468,"+",5.39132044713663e-25,8.4809755149269e-23,0,"NC_035788.1",56151820,56175438,"111115247",56151820,56175438,"XM_022453909.1","Q8K4F6","NSUN5_MOUSE",2e-75,"probable 28S rRNA (cytosine-C(5))-methyltransferase"
"14289","NC_035788.1",56304984,56304984,57.1815718157181,"+",3.92802423608147e-18,2.72981714133834e-16,0,"NC_035788.1",56298939,56305688,"111112119",56298939,56305688,"XM_022449456.1","Q5U3V9","SNF8_DANRE",2e-108,"vacuolar-sorting protein SNF8-like"
"14291","NC_035788.1",59053242,59053242,73.9910313901345,"+",6.40139019881541e-26,1.12868228065211e-23,0,"NC_035788.1",59032430,59091607,"111114554",59075067,59091607,"XM_022452916.1","Q8R205","ZC3HA_MOUSE",3e-71,"zinc finger CCCH domain-containing protein 10-like"
"14292","NC_035788.1",59053338,59053338,60.3422558511648,"+",1.32068358384173e-42,1.17677814622215e-39,0,"NC_035788.1",59032430,59091607,"111114554",59075067,59091607,"XM_022452916.1","Q8R205","ZC3HA_MOUSE",3e-71,"zinc finger CCCH domain-containing protein 10-like"
"14293","NC_035788.1",59053242,59053242,73.9910313901345,"+",6.40139019881541e-26,1.12868228065211e-23,0,"NC_035788.1",59032430,59091607,"111114554",59032430,59091607,"XM_022452907.1","Q8R205","ZC3HA_MOUSE",6e-71,"zinc finger CCCH domain-containing protein 10-like"
"14294","NC_035788.1",59053338,59053338,60.3422558511648,"+",1.32068358384173e-42,1.17677814622215e-39,0,"NC_035788.1",59032430,59091607,"111114554",59032430,59091607,"XM_022452907.1","Q8R205","ZC3HA_MOUSE",6e-71,"zinc finger CCCH domain-containing protein 10-like"
"14295","NC_035788.1",59053338,59053338,60.3422558511648,"+",1.32068358384173e-42,1.17677814622215e-39,0,"NC_035788.1",59032430,59091607,"111114554",59056721,59091607,"XM_022452912.1","Q8R205","ZC3HA_MOUSE",2e-71,"zinc finger CCCH domain-containing protein 10-like"
"14296","NC_035788.1",59053242,59053242,73.9910313901345,"+",6.40139019881541e-26,1.12868228065211e-23,0,"NC_035788.1",59032430,59091607,"111114554",59056721,59091607,"XM_022452912.1","Q8R205","ZC3HA_MOUSE",2e-71,"zinc finger CCCH domain-containing protein 10-like"
"14297","NC_035788.1",59053338,59053338,60.3422558511648,"+",1.32068358384173e-42,1.17677814622215e-39,0,"NC_035788.1",59032430,59091607,"111114554",59046300,59091607,"XM_022452911.1","Q8R205","ZC3HA_MOUSE",3e-71,"zinc finger CCCH domain-containing protein 10-like"
"14298","NC_035788.1",59053242,59053242,73.9910313901345,"+",6.40139019881541e-26,1.12868228065211e-23,0,"NC_035788.1",59032430,59091607,"111114554",59046300,59091607,"XM_022452911.1","Q8R205","ZC3HA_MOUSE",3e-71,"zinc finger CCCH domain-containing protein 10-like"
"14299","NC_035788.1",59053242,59053242,73.9910313901345,"+",6.40139019881541e-26,1.12868228065211e-23,0,"NC_035788.1",59032430,59091607,"111114554",59072013,59091607,"XM_022452913.1","Q8R205","ZC3HA_MOUSE",5e-71,"zinc finger CCCH domain-containing protein 10-like"
"14300","NC_035788.1",59053338,59053338,60.3422558511648,"+",1.32068358384173e-42,1.17677814622215e-39,0,"NC_035788.1",59032430,59091607,"111114554",59072013,59091607,"XM_022452913.1","Q8R205","ZC3HA_MOUSE",5e-71,"zinc finger CCCH domain-containing protein 10-like"
"14301","NC_035788.1",59053242,59053242,73.9910313901345,"+",6.40139019881541e-26,1.12868228065211e-23,0,"NC_035788.1",59032430,59091607,"111114554",59068320,59091607,"XM_022452917.1","Q8R205","ZC3HA_MOUSE",3e-71,"zinc finger CCCH domain-containing protein 10-like"
"14302","NC_035788.1",59053338,59053338,60.3422558511648,"+",1.32068358384173e-42,1.17677814622215e-39,0,"NC_035788.1",59032430,59091607,"111114554",59068320,59091607,"XM_022452917.1","Q8R205","ZC3HA_MOUSE",3e-71,"zinc finger CCCH domain-containing protein 10-like"
"14303","NC_035788.1",59053338,59053338,60.3422558511648,"+",1.32068358384173e-42,1.17677814622215e-39,0,"NC_035788.1",59032430,59091607,"111114554",59069169,59091607,"XM_022452908.1","Q8R205","ZC3HA_MOUSE",2e-71,"zinc finger CCCH domain-containing protein 10-like"
"14304","NC_035788.1",59053242,59053242,73.9910313901345,"+",6.40139019881541e-26,1.12868228065211e-23,0,"NC_035788.1",59032430,59091607,"111114554",59069169,59091607,"XM_022452908.1","Q8R205","ZC3HA_MOUSE",2e-71,"zinc finger CCCH domain-containing protein 10-like"
"14305","NC_035788.1",59053338,59053338,60.3422558511648,"+",1.32068358384173e-42,1.17677814622215e-39,0,"NC_035788.1",59032430,59091607,"111114554",59032430,59091607,"XM_022452909.1","Q8R205","ZC3HA_MOUSE",6e-71,"zinc finger CCCH domain-containing protein 10-like"
"14306","NC_035788.1",59053242,59053242,73.9910313901345,"+",6.40139019881541e-26,1.12868228065211e-23,0,"NC_035788.1",59032430,59091607,"111114554",59032430,59091607,"XM_022452909.1","Q8R205","ZC3HA_MOUSE",6e-71,"zinc finger CCCH domain-containing protein 10-like"
"14307","NC_035788.1",59053338,59053338,60.3422558511648,"+",1.32068358384173e-42,1.17677814622215e-39,0,"NC_035788.1",59032430,59091607,"111114554",59056050,59091607,"XM_022452910.1","Q8R205","ZC3HA_MOUSE",3e-71,"zinc finger CCCH domain-containing protein 10-like"
"14308","NC_035788.1",59053242,59053242,73.9910313901345,"+",6.40139019881541e-26,1.12868228065211e-23,0,"NC_035788.1",59032430,59091607,"111114554",59056050,59091607,"XM_022452910.1","Q8R205","ZC3HA_MOUSE",3e-71,"zinc finger CCCH domain-containing protein 10-like"
"14309","NC_035788.1",59053242,59053242,73.9910313901345,"+",6.40139019881541e-26,1.12868228065211e-23,0,"NC_035788.1",59032430,59091607,"111114554",59060608,59091607,"XM_022452915.1","Q8R205","ZC3HA_MOUSE",3e-71,"zinc finger CCCH domain-containing protein 10-like"
"14310","NC_035788.1",59053338,59053338,60.3422558511648,"+",1.32068358384173e-42,1.17677814622215e-39,0,"NC_035788.1",59032430,59091607,"111114554",59060608,59091607,"XM_022452915.1","Q8R205","ZC3HA_MOUSE",3e-71,"zinc finger CCCH domain-containing protein 10-like"
"14313","NC_035788.1",65572755,65572755,51.077239693871,"+",2.14528031260867e-29,5.5178025976563e-27,0,"NC_035788.1",65570776,65573162,"111114696",65570776,65573162,"XM_022453122.1","Q53S58","TM177_HUMAN",2e-05,"transmembrane protein 177-like"
"14314","NC_035788.1",65573007,65573007,51.4816675037669,"+",2.50322415228397e-51,4.42929365359593e-48,0,"NC_035788.1",65570776,65573162,"111114696",65570776,65573162,"XM_022453122.1","Q53S58","TM177_HUMAN",2e-05,"transmembrane protein 177-like"
"14328","NC_035788.1",66163902,66163902,58.722785730085,"+",1.15475912052859e-43,1.12101680758763e-40,0,"NC_035788.1",66162112,66172708,"111115433",66162112,66172708,"XM_022454164.1","P13667","PDIA4_HUMAN",0,"protein disulfide-isomerase A4-like"
"14329","NC_035788.1",66989252,66989252,54.8626045400239,"+",4.84498121704087e-17,2.9099092956372e-15,0,"NC_035788.1",66968589,66993270,"111112526",66968589,66993270,"XM_022450055.1","O15084","ANR28_HUMAN",2e-35,"serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit A-like"
"14330","NC_035788.1",66989252,66989252,54.8626045400239,"+",4.84498121704087e-17,2.9099092956372e-15,0,"NC_035788.1",66968589,66993270,"111112526",66968589,66993270,"XM_022450055.1","O15084","ANR28_HUMAN",0,"serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit A-like"
"14331","NC_035788.1",66989252,66989252,54.8626045400239,"+",4.84498121704087e-17,2.9099092956372e-15,0,"NC_035788.1",66968589,66993270,"111112526",66968589,66993270,"XM_022450055.1","O15084","ANR28_HUMAN",3e-53,"serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit A-like"
"14332","NC_035788.1",66989252,66989252,54.8626045400239,"+",4.84498121704087e-17,2.9099092956372e-15,0,"NC_035788.1",66968589,66993270,"111112526",66968589,66993270,"XM_022450053.1","O15084","ANR28_HUMAN",0,"serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit A-like"
"14333","NC_035788.1",66989252,66989252,54.8626045400239,"+",4.84498121704087e-17,2.9099092956372e-15,0,"NC_035788.1",66968589,66993270,"111112526",66968589,66993270,"XM_022450054.1","O15084","ANR28_HUMAN",0,"serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit A-like"
"14342","NC_035788.1",70228505,70228505,54.2308351912193,"+",9.04222043825368e-51,1.53465797997436e-47,0,"NC_035788.1",70211837,70239366,"111110780",70211837,70239366,"XM_022447390.1","Q8BGF7","PAN2_MOUSE",4e-166,"PAB-dependent poly(A)-specific ribonuclease subunit PAN2-like"
